Hour,FFR_mean,FCRD_mean,FCRN_up_mean,FCRN_down_mean
2021-07-01T00:00:00.0,0.0,2.159722222220599e-5,0.17675666666667017,0.09592333333333139
2021-07-01T01:00:00.0,0.0,0.0019524457653953206,0.23580539429461195,0.07179467237020828
2021-07-01T02:00:00.0,0.0,0.0,0.1425537072748072,0.11721349319470924
2021-07-01T03:00:00.0,0.0,0.0,0.26379881392184096,0.030459153912390558
2021-07-01T04:00:00.0,0.0,0.00011041359962221297,0.21214799588901403,0.10937251743006937
2021-07-01T05:00:00.0,0.0,0.0007879166666665437,0.37394805555555666,0.03399916666666597
2021-07-01T06:00:00.0,0.0,0.0011336111111109617,0.28354361111111687,0.09390527777777594
2021-07-01T07:00:00.0,0.0,0.00011131944444442261,0.1694952777777801,0.17000361111110934
2021-07-01T08:00:00.0,0.0,0.0,0.09898166666666386,0.32599277777778485
2021-07-01T09:00:00.0,0.0,0.0,0.15562888888888865,0.1197797222222214
2021-07-01T10:00:00.0,0.0,0.0,0.11677444444444121,0.258583888888893
2021-07-01T11:00:00.0,0.0,0.00018152777777775912,0.09466638888888723,0.4526238888888869
2021-07-01T12:00:00.0,0.0,3.2777777777756217e-5,0.26359944444443967,0.05233666666666389
2021-07-01T13:00:00.0,0.0,0.002838958333333119,0.46216972222222014,0.021884722222221837
2021-07-01T14:00:00.0,0.0,0.0,0.1412802597474936,0.09440752208689535
2021-07-01T15:00:00.0,0.0,1.3888888888856568e-7,0.14204194444444632,0.09411416666666302
2021-07-01T16:00:00.0,0.0,1.5763888888875877e-5,0.19448805555555948,0.05789638888888636
2021-07-01T17:00:00.0,0.0,0.0,0.13614444444444634,0.11269749999999618
2021-07-01T18:00:00.0,0.0,0.0,0.10480194444444295,0.13777555555555818
2021-07-01T19:00:00.0,0.0,3.993055555554452e-5,0.1508213888888878,0.1553713888888925
2021-07-01T20:00:00.0,0.0,0.0,0.10222861111110984,0.1368427777777777
2021-07-01T21:00:00.0,0.0,0.0,0.09322972222221965,0.18396111111110852
2021-07-01T22:00:00.0,0.0,0.0001036805555555159,0.19947388888889592,0.08974111111110979
2021-07-01T23:00:00.0,0.0,0.00012687499999993845,0.2918613888888914,0.04443972222222109
2021-07-02T00:00:00.0,0.0,0.0,0.054578888888885076,0.22939916666666507
2021-07-02T01:00:00.0,0.0,0.0,0.21940222222222647,0.07500722222221994
2021-07-02T02:00:00.0,0.0,0.002058314732142574,0.5221473214285584,0.02154520089285666
2021-07-02T03:00:00.0,0.0,0.0001539583333333192,0.06485972222222017,0.2927133333333355
2021-07-02T04:00:00.0,0.0,0.0,0.09501555555555459,0.13147944444444032
2021-07-02T05:00:00.0,0.0,0.0,0.019117499999999614,0.47416861111110475
2021-07-02T06:00:00.0,0.0,1.1111111111085253e-6,0.12957222222222467,0.13207111111111355
2021-07-02T07:00:00.0,0.0,0.0,0.06438999999999839,0.3315197222222193
2021-07-02T08:00:00.0,0.0,0.00034555555555546984,0.26906833333333247,0.20932305555556202
2021-07-02T09:00:00.0,0.0,2.5694444444437445e-5,0.1756113888888947,0.08428611111110844
2021-07-02T10:00:00.0,0.0,0.0,0.06448638888888789,0.21220083333333942
2021-07-02T11:00:00.0,0.0,0.0005853472222220991,0.4398322222222209,0.006333055555555408
2021-07-02T12:00:00.0,0.0,0.000610624999999862,0.4789247222222185,0.0017713888888889445
2021-07-02T13:00:00.0,0.0,0.0002376672240802336,0.24341610925307797,0.09057971014492422
2021-07-02T14:00:00.0,0.0,0.0,0.030290762692909215,0.2493536121673005
2021-07-02T15:00:00.0,0.0,5.7831661092480245e-6,0.06648244147156711,0.15267001114827525
2021-07-02T16:00:00.0,0.0,0.0,0.08534790691192526,0.1541779292084679
2021-07-02T17:00:00.0,0.0,0.0,0.09467388888888627,0.14526194444444673
2021-07-02T18:00:00.0,0.0,0.0,0.1246383333333317,0.1021141666666648
2021-07-02T19:00:00.0,0.0,0.0,0.08154222222222021,0.13403611111111347
2021-07-02T20:00:00.0,0.0,0.0,0.10249138888888552,0.11449777777777606
2021-07-02T21:00:00.0,0.0,0.0,0.09802444444444162,0.20635055555556067
2021-07-02T22:00:00.0,0.0,0.0,0.0827891666666654,0.131799166666668
2021-07-02T23:00:00.0,0.0,0.0,0.09832694444444315,0.16123055555555652
2021-07-03T00:00:00.0,0.0,4.68055555555428e-5,0.08732416666666376,0.20147361111111128
2021-07-03T01:00:00.0,0.0,0.0002771527777777615,0.13014027777778273,0.08195833333333355
2021-07-03T02:00:00.0,0.0,4.4234161090713126e-5,0.18502785632297117,0.09621881911587397
2021-07-03T03:00:00.0,0.0,0.00025951388888885185,0.3741769444444396,0.01631583333333296
2021-07-03T04:00:00.0,0.0,1.0902777777759793e-5,0.4564602777777721,0.0011141666666666932
2021-07-03T05:00:00.0,0.0,0.0009604861111109755,0.47632777777777596,0.002484444444444521
2021-07-03T06:00:00.0,0.0,6.34027777777525e-5,0.440422222222237,0.00445277777777785
2021-07-03T07:00:00.0,0.0,0.0,0.07220694444444291,0.15298250000000568
2021-07-03T08:00:00.0,0.0,0.0,0.17586833333333282,0.10986472222221957
2021-07-03T09:00:00.0,0.0,3.062499999998397e-5,0.1636205555555516,0.14699583333333482
2021-07-03T10:00:00.0,0.0,0.0,0.06915166666666413,0.16090833333333626
2021-07-03T11:00:00.0,0.0,0.0,0.10382694444444275,0.08157722222221911
2021-07-03T12:00:00.0,0.0,0.0,0.02162555555555509,0.22922611111111513
2021-07-03T13:00:00.0,0.0,0.0,0.0036919444444445384,0.43388916666665434
2021-07-03T14:00:00.0,0.0,0.0,0.0008608333333333125,0.5456255555555575
2021-07-03T15:00:00.0,0.0,0.0,0.009560277777777527,0.363646111111118
2021-07-03T16:00:00.0,0.0,0.0,0.009841666666666379,0.306270833333336
2021-07-03T17:00:00.0,0.0,0.0,0.12635555555555322,0.07609638888888734
2021-07-03T18:00:00.0,0.0,0.0,0.09191138888888627,0.07956583333333188
2021-07-03T19:00:00.0,0.0,0.0,0.11571888888888654,0.08967749999999831
2021-07-03T20:00:00.0,0.0,0.0,0.18945055555556561,0.07266416666666468
2021-07-03T21:00:00.0,0.0,2.673611111110116e-5,0.32250472222222326,0.030808055555554967
2021-07-03T22:00:00.0,0.0,6.249999999985455e-7,0.16800055555556453,0.10953777777777533
2021-07-03T23:00:00.0,0.0,0.0,0.11869611111110999,0.1601144444444462
2021-07-04T00:00:00.0,0.0,0.0,0.030519722222221466,0.38198166666665484
2021-07-04T01:00:00.0,0.0,0.0,0.09054388888888669,0.11888861111110999
2021-07-04T02:00:00.0,0.0,9.027777777756769e-7,0.2032505555555644,0.06867999999999812
2021-07-04T03:00:00.0,0.0,0.0,0.1892980555555686,0.07901416666666586
2021-07-04T04:00:00.0,0.0,0.0,0.11753916666666409,0.08148083333333013
2021-07-04T05:00:00.0,0.0,0.0,0.3337513888888908,0.0063452777777776
2021-07-04T06:00:00.0,0.0,0.0009690277777776224,0.4368611111111201,0.0049399999999999574
2021-07-04T07:00:00.0,0.0,0.0,0.18938805555555757,0.1543669444444521
2021-07-04T08:00:00.0,0.0,0.0,0.07670166666666323,0.1362377777777814
2021-07-04T09:00:00.0,0.10750108333333334,0.0029884027777777114,0.23683583333334482,0.06984527777777612
2021-07-04T10:00:00.0,0.0,0.0,0.047240833333331636,0.1780047222222261
2021-07-04T11:00:00.0,0.0,0.0,0.0314855555555546,0.19152166666667522
2021-07-04T12:00:00.0,0.0,0.0,0.13367638888889083,0.06779749999999715
2021-07-04T13:00:00.0,0.0,0.0,0.12074083333333124,0.07369166666666391
2021-07-04T14:00:00.0,0.0,0.004220256338812888,0.2039729729729675,0.14414377263861555
2021-07-04T15:00:00.0,0.0,0.0058356944444442425,0.3393183333333446,0.07951861111110957
2021-07-04T16:00:00.0,0.0,0.0,0.10086972222221799,0.12614888888888884
2021-07-04T17:00:00.0,0.0,0.0,0.02604472222222196,0.2159280555555689
2021-07-04T18:00:00.0,0.0,0.0,0.025346111111110684,0.41845388888889523
2021-07-04T19:00:00.0,0.0,0.0,0.09907916666666383,0.13861249999999792
2021-07-04T20:00:00.0,0.0,0.0,0.05954083333333154,0.16672916666667403
2021-07-04T21:00:00.0,0.0,0.0,0.14307472222222245,0.09555111111110931
2021-07-04T22:00:00.0,0.0,0.0,0.21069527777778896,0.053041388888887465
2021-07-04T23:00:00.0,0.0,0.0,0.06549638888888636,0.18904277777778092
2021-07-05T00:00:00.0,0.0,0.0,0.08569722222222048,0.15240000000000012
2021-07-05T01:00:00.0,0.0,0.011520138888888478,0.236439722222226,0.17450222222222622
2021-07-05T02:00:00.0,0.0,0.0,0.08534305555555506,0.2077161111111076
2021-07-05T03:00:00.0,0.0,0.0,0.08706416666666478,0.21763388888888377
2021-07-05T04:00:00.0,0.0,0.0,0.0954966666666665,0.10852194444444274
2021-07-05T05:00:00.0,0.0,0.0,0.11986277777777499,0.21604833333334203
2021-07-05T06:00:00.0,0.0,0.0,0.04828805555555324,0.26163888888889286
2021-07-05T07:00:00.0,0.0,0.0,0.0652472222222201,0.45426750000000055
2021-07-05T08:00:00.0,0.0,0.0,0.17075944444444638,0.07485972222221852
2021-07-05T09:00:00.0,0.0,0.0,0.12150444444444376,0.10539472222222065
2021-07-05T10:00:00.0,0.0,0.0,0.0494063888888865,0.17626416666666975
2021-07-05T11:00:00.0,0.0,0.0,0.04203805555555269,0.14451305555555705
2021-07-05T12:00:00.0,0.0,0.0006219444444443879,0.3836452777777727,0.015165277777777413
2021-07-05T13:00:00.0,0.0,0.00015729166666664568,0.24621833333333956,0.09513555555555371
2021-07-05T14:00:00.0,0.0,0.0,0.10289055555555221,0.1024355555555536
2021-07-05T15:00:00.0,0.0,0.0,0.08031166666666542,0.11591055555555428
2021-07-05T16:00:00.0,0.0,0.0,0.09736555555555299,0.10241111111110812
2021-07-05T17:00:00.0,0.0,0.0,0.01159981326644315,0.37380562987736743
2021-07-05T18:00:00.0,0.0,0.0,0.1270836111111122,0.10845194444444316
2021-07-05T19:00:00.0,0.0,0.0,0.145113333333337,0.06829638888888633
2021-07-05T20:00:00.0,0.0,0.0,0.12338388888889035,0.07243805555555381
2021-07-05T21:00:00.0,0.0,1.7361111111103264e-5,0.16693972222223588,0.09136277777777425
2021-07-05T22:00:00.0,0.0,0.0,0.12990611111111436,0.1315105555555553
2021-07-05T23:00:00.0,0.0,0.0,0.028298888888887975,0.33172944444444585
2021-07-06T00:00:00.0,0.0,0.0,0.08642472222221848,0.12389444444444545
2021-07-06T01:00:00.0,0.0,5.131944444443202e-5,0.12980638888889143,0.06968194444444167
2021-07-06T02:00:00.0,0.0,0.0,0.08504096989966682,0.19125613154961274
2021-07-06T03:00:00.0,0.0,0.0,0.00855388888888867,0.38354472222221675
2021-07-06T04:00:00.0,0.0,0.0,0.1695705555555597,0.12597666666666332
2021-07-06T05:00:00.0,0.0,0.0,0.027401666666665665,0.25125611111111673
2021-07-06T06:00:00.0,0.0,0.0,0.19543138888888886,0.11088222222221919
2021-07-06T07:00:00.0,0.0,1.8402777777767505e-5,0.21140138888888693,0.09881749999999702
2021-07-06T08:00:00.0,0.0,0.0,0.07599527777777589,0.3463244444444488
2021-07-06T09:00:00.0,0.0,0.0,0.21607611111111863,0.042033055555553756
2021-07-06T10:00:00.0,0.0,3.2638888888812943e-6,0.2878677777777842,0.014926388888888425
2021-07-06T11:00:00.0,0.0,0.0,0.11870583333333296,0.1444169444444482
2021-07-06T12:00:00.0,0.0,0.0,0.021678611111110184,0.32111194444444635
2021-07-06T13:00:00.0,0.0,0.0,0.036535833333332095,0.2627369444444487
2021-07-06T14:00:00.0,0.0,0.0,0.17921694444444436,0.06344111111110826
2021-07-06T15:00:00.0,0.0,0.0,0.18867694444445163,0.0553633333333306
2021-07-06T16:00:00.0,0.0,0.0,0.22034557314121556,0.05662592695613279
2021-07-06T17:00:00.0,0.0,1.3614206128128496e-5,0.2014831476323075,0.06923487186629275
2021-07-06T18:00:00.0,0.0,0.0014403472222221027,0.2346891666666618,0.10648499999999735
2021-07-06T19:00:00.0,0.0,0.005636666666666334,0.6415836111111118,0.0012830555555555893
2021-07-06T20:00:00.0,0.0,0.0,0.26112277777779086,0.059957777777776215
2021-07-06T21:00:00.0,0.0,0.0,0.0243994444444436,0.3269161111111149
2021-07-06T22:00:00.0,0.0,0.0,0.043742777777776215,0.4104577777777708
2021-07-06T23:00:00.0,0.0,0.0,0.004213611111111215,0.5497144444444404
2021-07-07T00:00:00.0,0.0,0.0,0.03943916666666599,0.4287574999999904
2021-07-07T01:00:00.0,0.0,0.0,0.13821027777777942,0.18229999999999605
2021-07-07T02:00:00.0,0.0,0.0,0.030254166666665923,0.29990611111112364
2021-07-07T03:00:00.0,0.0,0.0,0.0847186111111089,0.1667583333333357
2021-07-07T04:00:00.0,0.0,0.0,0.07362388888888567,0.16179694444444787
2021-07-07T05:00:00.0,0.0,0.0,0.03366916666666496,0.20536138888889607
2021-07-07T06:00:00.0,0.0,0.0014579861111109812,0.46935166666666533,0.02339722222222165
2021-07-07T07:00:00.0,0.0,0.00012013888888882953,0.2523794444444474,0.05923111111110812
2021-07-07T08:00:00.0,0.0,3.2638888888852423e-6,0.2260436111111127,0.08037861111111051
2021-07-07T09:00:00.0,0.0,0.0,0.1810916666666682,0.08176111111110874
2021-07-07T10:00:00.0,0.0,0.0,0.21911277777777924,0.054133611111107344
2021-07-07T11:00:00.0,0.0,0.0,0.15210250000000794,0.05720194444444103
2021-07-07T12:00:00.0,0.0,0.0,0.10644555555555239,0.09768305555555189
2021-07-07T13:00:00.0,0.0,0.0006539583333331967,0.3064611111111172,0.05144111111110843
2021-07-07T14:00:00.0,0.0,5.624999999996779e-6,0.17297861111111323,0.056323333333331206
2021-07-07T15:00:00.0,0.0,1.180555555552808e-6,0.2630316666666753,0.03526416666666558
2021-07-07T16:00:00.0,0.0,0.0,0.10189555555555416,0.14752333333333248
2021-07-07T17:00:00.0,0.0,7.52083333333216e-5,0.14006305555555285,0.12531055555555548
2021-07-07T18:00:00.0,0.0,0.0,0.13537027777777763,0.09547416666666321
2021-07-07T19:00:00.0,0.0,7.638888888871113e-7,0.11061138888888739,0.11245222222221957
2021-07-07T20:00:00.0,0.0,0.0,0.15187083333333895,0.08497083333333043
2021-07-07T21:00:00.0,0.0,3.1249999999970144e-5,0.31657277777777965,0.060597777777776675
2021-07-07T22:00:00.0,0.0,1.2193422519494466e-5,0.18975139353401127,0.10307441471571767
2021-07-07T23:00:00.0,0.0,0.0,0.08346277777777525,0.17919083333333483
2021-07-08T00:00:00.0,0.0,3.9236111111101184e-5,0.07582861111110853,0.24202333333333365
2021-07-08T01:00:00.0,0.0,0.0,0.02028222222222163,0.35192361111111714
2021-07-08T02:00:00.0,0.0,0.0,0.01846666666666627,0.37035277777778886
2021-07-08T03:00:00.0,0.0,0.0,0.09554027777777499,0.11320611111111106
2021-07-08T04:00:00.0,0.0,0.0,0.0395230555555543,0.3234661111111182
2021-07-08T05:00:00.0,0.0,0.0,0.014379444444444374,0.43532222222221073
2021-07-08T06:00:00.0,0.0,3.472222222214142e-7,0.23338750000000533,0.08116166666666358
2021-07-08T07:00:00.0,0.0,5.22916666666391e-5,0.16478888888888832,0.1577822222222287
2021-07-08T08:00:00.0,0.0,0.0,0.22999888888889397,0.05829666666666397
2021-07-08T09:00:00.0,0.0,0.0,0.23314611111111916,0.049937777777776075
2021-07-08T10:00:00.0,0.0,0.0,0.18545250000000404,0.053348333333329216
2021-07-08T11:00:00.0,0.0,0.0,0.17095027777778146,0.051183333333330285
2021-07-08T12:00:00.0,0.0,0.0,0.12315777777777673,0.12800444444444423
2021-07-08T13:00:00.0,0.0,0.0,0.020895833333333128,0.29076833333332996
2021-07-08T14:00:00.0,0.0,0.00013534987454693272,0.30533565653750155,0.023473654864789285
2021-07-08T15:00:00.0,0.0,0.0,0.18344416666667465,0.0528319444444418
2021-07-08T16:00:00.0,0.0,0.0,0.1271638888888921,0.0876466666666637
2021-07-08T17:00:00.0,0.0,2.069444444443031e-5,0.12877472222222072,0.0959441666666655
2021-07-08T18:00:00.0,0.0,0.0,0.18632027777778315,0.04777527777777519
2021-07-08T19:00:00.0,0.0,0.0,0.26863833333333564,0.021649166666666095
2021-07-08T20:00:00.0,0.0,0.0,0.13953194444444778,0.09742888888888712
2021-07-08T21:00:00.0,0.0,0.0,0.03889888888888687,0.23419333333333478
2021-07-08T22:00:00.0,0.0,5.1180555555542e-5,0.15791888888889694,0.08015305555555337
2021-07-08T23:00:00.0,0.0,0.0,0.13304305555555254,0.09228527777777526
2021-07-09T00:00:00.0,0.0,0.00022277777777773202,0.18162888888889236,0.09627083333333136
2021-07-09T01:00:00.0,0.0,0.0022576388888887137,0.30545222222222257,0.07351861111110948
2021-07-09T02:00:00.0,0.0,0.0,0.10310722222222021,0.1288222222222205
2021-07-09T03:00:00.0,0.0,0.0,0.0357022222222213,0.24519222222221929
2021-07-09T04:00:00.0,0.0,0.00038340277777769514,0.34045361111110256,0.17311638888889042
2021-07-09T05:00:00.0,0.0,0.0003231249999998782,0.530656944444441,0.004106944444444401
2021-07-09T06:00:00.0,0.0,0.0,0.08813694444444153,0.1668511111111124
2021-07-09T07:00:00.0,0.0,0.0,0.08013749999999702,0.17525305555556628
2021-07-09T08:00:00.0,0.0,0.0,0.07554777777777538,0.14952055555556032
2021-07-09T09:00:00.0,0.0,0.0,0.06723333333333183,0.13252472222222245
2021-07-09T10:00:00.0,0.0,0.0,0.08046138888888703,0.12791083333333347
2021-07-09T11:00:00.0,0.0,0.0,0.06533916666666473,0.1160513888888877
2021-07-09T12:00:00.0,0.0,0.0,0.014927777777777401,0.4413113888888824
2021-07-09T13:00:00.0,0.0,0.0,0.0766624999999998,0.1316127777777799
2021-07-09T14:00:00.0,0.0,0.0001548358325435991,0.2724547800880741,0.04877584592229062
2021-07-09T15:00:00.0,0.0,0.0,0.13722666666666827,0.06851638888888681
2021-07-09T16:00:00.0,0.0,0.0003906944444443935,0.43368944444443996,0.006206944444444447
2021-07-09T17:00:00.0,0.0,0.0,0.06715722222221844,0.13184194444444625
2021-07-09T18:00:00.0,0.0,0.0,0.1007883333333284,0.09841666666666463
2021-07-09T19:00:00.0,0.0,0.0,0.05457444444444329,0.17150861111112273
2021-07-09T20:00:00.0,0.0,0.0,0.054616206538059674,0.1584243964421869
2021-07-09T21:00:00.0,0.0,0.0,0.029349722222221892,0.37031555555554735
2021-07-09T22:00:00.0,0.0,0.0,0.025067499999999313,0.3701380555555573
2021-07-09T23:00:00.0,0.0,0.0,0.00529472222222219,0.6255102777777765
2021-07-10T00:00:00.0,0.0,6.249999999985455e-7,0.15053555555555415,0.13144722222222063
2021-07-10T01:00:00.0,0.0,0.0021804861111109322,0.34290055555555776,0.029641111111109984
2021-07-10T02:00:00.0,0.0,0.0008364224197997143,0.2450188132333747,0.18907299534546712
2021-07-10T03:00:00.0,0.0,0.0,0.1433613888888944,0.24978833333333292
2021-07-10T04:00:00.0,0.0,0.0,0.002413869996655244,0.417062939012159
2021-07-10T05:00:00.0,0.0,0.0,0.00022055555555555793,0.574880000000003
2021-07-10T06:00:00.0,0.0,6.944444444428284e-8,0.0771683333333312,0.278050000000017
2021-07-10T07:00:00.0,0.0,0.0008277083333332197,0.4432049999999898,0.003836111111111182
2021-07-10T08:00:00.0,0.0,0.0,0.23892750000000923,0.03692277777777672
2021-07-10T09:00:00.0,0.0,4.020833333331422e-5,0.15811305555555474,0.16893750000000515
2021-07-10T10:00:00.0,0.0,0.0006438194444442976,0.41883694444443886,0.014744166666666373
2021-07-10T11:00:00.0,0.0,0.0003211805555554511,0.2927277777777844,0.11631194444444087
2021-07-10T12:00:00.0,0.0,0.0,0.10754249999999801,0.13393777777778074
2021-07-10T13:00:00.0,0.0,0.0,0.08537638888888686,0.19251416666666477
2021-07-10T14:00:00.0,0.0,0.0,0.002161388888888883,0.5364913888888869
2021-07-10T15:00:00.0,0.0,0.0,0.034071944444442975,0.29506555555556846
2021-07-10T16:00:00.0,0.0,0.0008701388888886932,0.46829888888888127,0.013679166666666402
2021-07-10T17:00:00.0,0.0,0.000341041666666615,0.3125558333333376,0.02598305555555443
2021-07-10T18:00:00.0,0.0,0.0,0.1768288888888934,0.04970833333332989
2021-07-10T19:00:00.0,0.0,0.0003363194444444269,0.16672000000000434,0.05482305555555394
2021-07-10T20:00:00.0,0.0,0.0,0.21569000000000768,0.04542972222222182
2021-07-10T21:00:00.0,0.0,0.0,0.15300861111111524,0.059975555555552736
2021-07-10T22:00:00.0,0.0,3.1944444444431275e-5,0.10676833333332936,0.14419111111111202
2021-07-10T23:00:00.0,0.0,0.0,0.13696972222222575,0.04659611111110942
2021-07-11T00:00:00.0,0.0,0.0,0.13148638888889239,0.08516472222221817
2021-07-11T01:00:00.0,0.0,6.777777777776514e-5,0.1566091666666689,0.07288694444444138
2021-07-11T02:00:00.0,0.0,0.000721722239302245,0.36990497219038915,0.04785879985466132
2021-07-11T03:00:00.0,0.0,0.00018777777777775914,0.22876444444445931,0.031674722222221216
2021-07-11T04:00:00.0,0.0,0.0,0.07583666666666691,0.1325105555555534
2021-07-11T05:00:00.0,0.0,0.0,0.026690833333332706,0.21887972222223265
2021-07-11T06:00:00.0,0.0,0.0,0.04629333333333208,0.19819083333334678
2021-07-11T07:00:00.0,0.0,0.0,0.08884222222221894,0.2048558333333436
2021-07-11T08:00:00.0,0.0,0.0,0.1693408333333353,0.06276499999999742
2021-07-11T09:00:00.0,0.0,0.0,0.09926166666666404,0.111126944444443
2021-07-11T10:00:00.0,0.0,0.0,0.08621305555555354,0.1815583333333397
