DateTime;Middeltemperatur;Maksimumtemperatur;Minimumtemperatur
05-07-2021 20:00;17.6;17.8;17.2
05-07-2021 21:00;16.9;17.4;16.5
05-07-2021 22:00;15.9;16.6;15.6
05-07-2021 23:00;15.7;16.1;15.2
06-07-2021 00:00;15.5;15.9;15
06-07-2021 01:00;14.4;15.1;13.6
06-07-2021 02:00;13.1;13.7;12.6
06-07-2021 03:00;12.5;13;12
06-07-2021 04:00;13.2;14.3;12.5
06-07-2021 05:00;14.7;15.3;14.1
06-07-2021 06:00;16.6;17.8;15.2
06-07-2021 07:00;18.4;18.7;17.8
06-07-2021 08:00;18.9;19.4;18.5
06-07-2021 09:00;20;21;19.2
06-07-2021 10:00;21.3;22;20.7
06-07-2021 11:00;22;22.7;20.9
06-07-2021 12:00;22.6;23.1;22
06-07-2021 13:00;23;23.7;22.4
06-07-2021 14:00;23.3;23.9;22.8
06-07-2021 15:00;23.1;23.9;22.7
06-07-2021 16:00;20.1;22.7;18.9
06-07-2021 17:00;18.3;19;17.9
06-07-2021 18:00;18.2;18.5;18
06-07-2021 19:00;18.2;18.5;17.9
06-07-2021 20:00;18.1;18.2;18
06-07-2021 21:00;18.2;18.5;18
06-07-2021 22:00;18.3;18.4;18.2
06-07-2021 23:00;18.3;18.4;18.1
07-07-2021 00:00;18.1;18.4;17.9
07-07-2021 01:00;17.6;18;17.3
07-07-2021 02:00;17.1;17.4;16.9
07-07-2021 03:00;16.7;17.1;16.4
07-07-2021 04:00;16.6;16.8;16.4
07-07-2021 05:00;16.3;16.6;16.1
07-07-2021 06:00;16.4;16.5;16.2
07-07-2021 07:00;16.7;17;16.4
07-07-2021 08:00;17;17.2;16.8
07-07-2021 09:00;17.1;17.3;16.8
07-07-2021 10:00;17.7;18.1;17.2
07-07-2021 11:00;18.6;19.3;17.9
07-07-2021 12:00;20;20.5;19.4
07-07-2021 13:00;20.8;21.7;19.9
07-07-2021 14:00;21.9;22.5;21.2
07-07-2021 15:00;22;22.9;21
07-07-2021 16:00;21.1;21.6;20.7
07-07-2021 17:00;21;21.3;20.8
07-07-2021 18:00;20.4;21;19.9
07-07-2021 19:00;19.4;20;18.6
07-07-2021 20:00;18;18.6;17.3
07-07-2021 21:00;17;17.4;16.7
07-07-2021 22:00;16;17;15.6
07-07-2021 23:00;16.5;16.8;16.3
08-07-2021 00:00;16.9;17.2;16.7
08-07-2021 01:00;17.6;17.9;17.1
08-07-2021 02:00;17.7;17.9;17.6
08-07-2021 03:00;17.8;17.9;17.6
08-07-2021 04:00;17.9;18;17.8
08-07-2021 05:00;18.5;19.2;17.9
08-07-2021 06:00;19.8;20.6;19.1
08-07-2021 07:00;20.8;21.3;20.2
08-07-2021 08:00;21.4;22.2;21
08-07-2021 09:00;21.9;23.1;21.2
08-07-2021 10:00;23;23.6;22.5
08-07-2021 11:00;23.7;24.4;22.6
08-07-2021 12:00;24;24.7;23.4
08-07-2021 13:00;23.8;24.8;23.1
08-07-2021 14:00;23.1;23.9;22.8
08-07-2021 15:00;22.8;23;22.4
08-07-2021 16:00;22.2;22.7;21.7
08-07-2021 17:00;21.8;22.1;21.5
08-07-2021 18:00;22.1;22.6;21.6
08-07-2021 19:00;20.6;21.6;19.7
08-07-2021 20:00;18.5;19.7;17.1
08-07-2021 21:00;16.5;17.6;14
08-07-2021 22:00;14.5;15.5;13.8
08-07-2021 23:00;13.9;14.4;13.5
09-07-2021 00:00;13.2;14.2;12.5
09-07-2021 01:00;13;13.8;12.4
09-07-2021 02:00;12.4;13.2;11.3
09-07-2021 03:00;12;13;11.1
09-07-2021 04:00;11.8;12.2;11.4
09-07-2021 05:00;13.2;14.1;12
09-07-2021 06:00;14.1;14.9;13.8
09-07-2021 07:00;17.2;18.9;15
09-07-2021 08:00;19.6;20.3;18.8
09-07-2021 09:00;20.9;21.8;20.1
09-07-2021 10:00;22.1;22.8;21.6
09-07-2021 11:00;22.6;23.1;22.2
09-07-2021 12:00;22.2;22.8;21.7
09-07-2021 13:00;21.8;22.1;21.5
09-07-2021 14:00;21.5;21.7;21.4
09-07-2021 15:00;21.3;21.6;20.8
09-07-2021 16:00;20.5;20.9;20
09-07-2021 17:00;19.6;20;19.4
09-07-2021 18:00;19.9;20.1;19.8
09-07-2021 19:00;19.7;20;19.2
09-07-2021 20:00;18.1;19.2;17.2
09-07-2021 21:00;16.7;17.2;16
09-07-2021 22:00;15.7;16.1;15.3
09-07-2021 23:00;15.1;15.5;14.7
10-07-2021 00:00;15.1;15.3;14.8
10-07-2021 01:00;15;15.2;14.9
10-07-2021 02:00;15.3;15.5;15
10-07-2021 03:00;14.6;15.2;14.4
10-07-2021 04:00;14.9;15.4;14.4
10-07-2021 05:00;15.5;15.9;15.3
10-07-2021 06:00;16.2;16.5;15.9
10-07-2021 07:00;16.6;17.1;16.2
10-07-2021 08:00;17.1;17.4;16.9
10-07-2021 09:00;17.1;17.3;16.9
10-07-2021 10:00;17.2;17.4;16.9
10-07-2021 11:00;17;17.2;16.7
10-07-2021 12:00;16.9;17.8;16.4
10-07-2021 13:00;17.4;17.9;17
10-07-2021 14:00;17.2;17.4;17
10-07-2021 15:00;17.3;17.7;17
10-07-2021 16:00;18.1;18.6;17.3
10-07-2021 17:00;18.5;18.7;18.3
10-07-2021 18:00;19.5;19.9;18.6
10-07-2021 19:00;19.3;19.8;18.4
10-07-2021 20:00;17.6;18.4;16.9
10-07-2021 21:00;16.4;17.1;15.7
10-07-2021 22:00;15.2;15.7;14.7
10-07-2021 23:00;14.2;14.8;13.8
11-07-2021 00:00;13.6;13.9;12.9
11-07-2021 01:00;12.8;13.5;12.4
11-07-2021 02:00;12.2;12.6;11.7
11-07-2021 03:00;12.8;13.2;12.5
11-07-2021 04:00;13.2;13.3;13
11-07-2021 05:00;13.9;14.8;13.1
11-07-2021 06:00;15.9;16.5;14.8
11-07-2021 07:00;17.3;18.1;16.4
11-07-2021 08:00;17.9;18.8;17.3
11-07-2021 09:00;19;20;17.7
11-07-2021 10:00;18.9;20.2;18.2
11-07-2021 11:00;20.4;21;19.8
11-07-2021 12:00;20.4;21.3;19.4
11-07-2021 13:00;20;20.9;19.5
11-07-2021 14:00;20.4;21;20
11-07-2021 15:00;20.8;21.4;20.3
11-07-2021 16:00;20.7;21.3;20.3
11-07-2021 17:00;20.5;20.8;20.3
11-07-2021 18:00;20.3;20.8;20
11-07-2021 19:00;19.6;20.1;19
11-07-2021 20:00;18.3;19.2;17.3
11-07-2021 21:00;16.4;17.4;15.5
11-07-2021 22:00;15.2;15.6;14.8
11-07-2021 23:00;14.6;15.2;14
12-07-2021 00:00;13.9;14.2;13.5
12-07-2021 01:00;13.2;13.7;12.8
12-07-2021 02:00;13.1;13.6;12.7
12-07-2021 03:00;13.2;14.2;12.8
12-07-2021 04:00;14.2;15;12.8
12-07-2021 05:00;16.1;16.7;15
12-07-2021 06:00;18;19.4;16.7
12-07-2021 07:00;20;20.7;19.3
12-07-2021 08:00;21.2;21.6;20.6
12-07-2021 09:00;21.6;22.4;21.3
12-07-2021 10:00;22.9;23.6;22.3
12-07-2021 11:00;23.6;24.1;23.2
12-07-2021 12:00;24.2;24.6;23.8
12-07-2021 13:00;24.3;24.8;24
12-07-2021 14:00;24.5;24.8;24.2
12-07-2021 15:00;24.5;24.9;24.2
12-07-2021 16:00;24.1;24.6;23.5
12-07-2021 17:00;23.9;24.3;23.4
12-07-2021 18:00;23.3;23.9;22.4
12-07-2021 19:00;21.9;22.7;21
12-07-2021 20:00;20.2;21;19.6
12-07-2021 21:00;19.1;19.6;18.1
12-07-2021 22:00;18.3;19.1;17.4
12-07-2021 23:00;19;19.3;18.6
13-07-2021 00:00;17.9;18.6;17.6
13-07-2021 01:00;17.5;17.7;17.3
13-07-2021 02:00;17.6;17.8;17.4
13-07-2021 03:00;17.6;17.7;17.4
13-07-2021 04:00;17.3;17.6;17
13-07-2021 05:00;18.3;19.4;17.5
13-07-2021 06:00;19.7;20.2;19.4
13-07-2021 07:00;20.6;21.6;19.8
13-07-2021 08:00;21.7;22.2;21.1
13-07-2021 09:00;22.9;23.5;22
13-07-2021 10:00;23.8;24.5;23.2
13-07-2021 11:00;24.7;25.4;24.2
13-07-2021 12:00;25;25.9;24.6
13-07-2021 13:00;25.3;25.8;24.7
13-07-2021 14:00;25.1;25.5;24.5
13-07-2021 16:00;25.5;25.8;25.2
13-07-2021 17:00;25.4;25.6;25.2
13-07-2021 18:00;25.1;25.4;24.8
13-07-2021 19:00;23.4;24.8;21.7
13-07-2021 20:00;20.4;21.7;19.5
13-07-2021 21:00;19;19.8;18
13-07-2021 22:00;17.7;18.4;17.1
13-07-2021 23:00;16.6;17.5;16.1
14-07-2021 00:00;16.5;17;16.1
14-07-2021 01:00;16.7;17.5;15.2
14-07-2021 02:00;16.6;17.4;15.8
14-07-2021 03:00;16.2;17.4;15.4
14-07-2021 04:00;16.8;17.6;15.4
14-07-2021 05:00;18.2;19.4;17.6
14-07-2021 06:00;20.5;21.4;19.4
14-07-2021 07:00;22.6;23.5;21.4
14-07-2021 08:00;24.1;25.3;23.3
14-07-2021 09:00;26;27.1;25.1
14-07-2021 10:00;27.2;27.8;26.6
14-07-2021 11:00;27.8;28.5;27.3
14-07-2021 12:00;28.2;28.8;27.6
14-07-2021 13:00;28.7;29.2;27.9
14-07-2021 14:00;29;29.4;28.4
14-07-2021 15:00;28.5;29.1;27.8
14-07-2021 16:00;28.7;29;28.1
14-07-2021 17:00;28.2;28.9;27.7
14-07-2021 18:00;27.3;27.7;26.5
14-07-2021 19:00;25.7;26.6;25
14-07-2021 20:00;23.8;25;22.3
14-07-2021 21:00;22;22.5;21.1
14-07-2021 22:00;20.6;21.2;20.2
14-07-2021 23:00;19.7;20.3;18.9
15-07-2021 00:00;19;19.4;18.6
15-07-2021 01:00;18.9;19.4;18.6
15-07-2021 02:00;18.8;19.4;17.9
15-07-2021 03:00;17.7;18.3;17.2
15-07-2021 04:00;18.4;18.6;18.1
15-07-2021 05:00;19.3;20.3;18.5
15-07-2021 06:00;21.4;22.4;20.3
15-07-2021 07:00;23.1;24.3;22.4
15-07-2021 08:00;24.9;25.9;24.1
15-07-2021 09:00;26;26.6;25.5
15-07-2021 10:00;26.9;27.5;26.4
15-07-2021 11:00;27.8;28.5;27.1
15-07-2021 12:00;28.1;28.7;27.3
15-07-2021 13:00;27.9;28.3;27.6
15-07-2021 14:00;28.2;28.6;27.9
15-07-2021 15:00;28;28.5;27.5
15-07-2021 16:00;27.6;28;27.3
15-07-2021 17:00;27;27.7;26.3
15-07-2021 18:00;25.8;26.5;24.9
15-07-2021 19:00;24.6;25;24.1
15-07-2021 20:00;23.1;24.1;22.1
15-07-2021 21:00;20.8;22.1;19.8
15-07-2021 22:00;20.1;20.8;19.4
15-07-2021 23:00;19.6;20.1;19.2
16-07-2021 00:00;20.2;20.5;19.9
16-07-2021 01:00;19.6;20;19.3
16-07-2021 02:00;19.5;20;19.2
16-07-2021 03:00;20.3;20.5;20
16-07-2021 04:00;20.4;20.6;20.1
16-07-2021 05:00;21.1;21.7;20.5
16-07-2021 06:00;22.2;22.8;21.7
16-07-2021 07:00;23.5;24.5;22.6
16-07-2021 08:00;25;25.7;24.3
16-07-2021 09:00;25.9;27.3;25.1
16-07-2021 10:00;27.5;27.9;27
16-07-2021 11:00;27.7;28.5;27.1
16-07-2021 12:00;28.3;28.9;27.9
16-07-2021 13:00;28.6;29.2;27.5
16-07-2021 14:00;28.7;29.3;28.2
16-07-2021 15:00;28.3;28.7;28.1
16-07-2021 16:00;28.1;28.6;27.6
16-07-2021 17:00;27;27.7;26.5
16-07-2021 18:00;26.3;26.6;25.8
16-07-2021 19:00;25.1;25.8;24.3
16-07-2021 20:00;22.1;24.5;20.6
16-07-2021 21:00;19.4;20.8;18.4
16-07-2021 22:00;18;18.5;17.3
16-07-2021 23:00;18.5;19.6;17.2
17-07-2021 00:00;18.9;19.7;18.1
17-07-2021 01:00;17.8;18.2;17.3
17-07-2021 02:00;17.2;18.3;16.2
17-07-2021 03:00;17.3;17.8;15.7
17-07-2021 04:00;15.8;16.7;15.2
17-07-2021 05:00;17.5;18.3;16.7
17-07-2021 06:00;19;19.9;18.3
17-07-2021 07:00;20.4;21.1;19.9
17-07-2021 08:00;21.8;22.6;21
17-07-2021 09:00;22.9;23.6;22.3
17-07-2021 10:00;23.4;23.7;22.9
17-07-2021 11:00;23.6;24.4;23.1
17-07-2021 12:00;23.7;24.6;23
17-07-2021 13:00;23.8;24.4;22.8
17-07-2021 14:00;23.9;24.9;23.2
17-07-2021 15:00;24;24.7;23.3
17-07-2021 16:00;24.4;24.7;24.1
17-07-2021 17:00;23.6;24.2;23.2
17-07-2021 18:00;23;23.4;22.7
17-07-2021 19:00;22.3;22.7;21.6
17-07-2021 20:00;21.1;21.7;20.1
17-07-2021 21:00;20;20.5;19.2
17-07-2021 22:00;19.2;19.6;19
17-07-2021 23:00;18.8;19.2;18.5
18-07-2021 00:00;18.4;18.8;18
18-07-2021 01:00;17.8;18.2;17.4
18-07-2021 02:00;17.4;17.6;17.2
18-07-2021 03:00;17.8;18.1;17.5
18-07-2021 04:00;17.7;17.8;17.5
18-07-2021 05:00;17.7;17.9;17.6
18-07-2021 06:00;18;18.5;17.5
18-07-2021 07:00;18.4;18.9;17.9
18-07-2021 08:00;18.9;19.6;18.4
18-07-2021 09:00;19.3;20;18.7
18-07-2021 10:00;19.5;20.1;18.8
18-07-2021 11:00;19.7;20.3;19.1
18-07-2021 12:00;20;20.8;19
18-07-2021 13:00;19.5;20.2;18.9
18-07-2021 14:00;19.8;20.8;19
18-07-2021 15:00;19.5;20.1;18.9
18-07-2021 16:00;19.2;20;18.6
18-07-2021 17:00;18.6;19.4;17.8
18-07-2021 18:00;17.5;17.9;17.1
18-07-2021 19:00;17;17.2;16.7
18-07-2021 20:00;16.6;16.8;16.5
18-07-2021 21:00;16.4;16.7;16.3
18-07-2021 22:00;16.3;16.4;16
18-07-2021 23:00;15.9;16.3;15.1
19-07-2021 00:00;14.7;15.3;14.1
19-07-2021 01:00;13.6;14.3;13
19-07-2021 02:00;13.1;13.4;12.7
19-07-2021 03:00;12.8;13.1;12.5
19-07-2021 04:00;12.9;13.5;12.5
19-07-2021 05:00;14.5;15.7;13.4
19-07-2021 06:00;16.1;16.7;15.5
19-07-2021 07:00;17.4;18.1;16.4
19-07-2021 08:00;18.4;18.9;18
19-07-2021 09:00;19;19.8;18.3
19-07-2021 10:00;19.9;20.9;19.4
19-07-2021 11:00;20.2;21.3;19.5
19-07-2021 12:00;20.8;21.4;20.1
19-07-2021 13:00;21.2;22.2;20.3
19-07-2021 14:00;21.9;22.7;21.2
19-07-2021 15:00;22.4;22.9;21.8
19-07-2021 16:00;22.1;22.6;21.7
19-07-2021 17:00;21.7;22.2;21.5
19-07-2021 18:00;21.2;21.6;20.8
19-07-2021 19:00;20.2;21;19.4
19-07-2021 20:00;17.2;19.4;14.9
19-07-2021 21:00;14.8;15.3;14.1
19-07-2021 22:00;13.9;14.3;13.4
19-07-2021 23:00;13.6;13.9;12.9
20-07-2021 00:00;14.4;15.7;13.1
20-07-2021 01:00;14.8;15.6;14
20-07-2021 02:00;14.2;14.4;13.8
20-07-2021 03:00;13.7;13.9;13.4
20-07-2021 04:00;13.5;13.7;13.3
20-07-2021 05:00;14.1;14.7;13.6
20-07-2021 06:00;15.2;15.6;14.6
20-07-2021 07:00;16.1;16.6;15.5
20-07-2021 08:00;16.9;17.3;16.4
20-07-2021 09:00;17.5;18.2;17
20-07-2021 10:00;18.2;19.2;17.4
20-07-2021 11:00;18.4;19.3;18
20-07-2021 12:00;18.8;19.6;18.1
20-07-2021 13:00;19.1;19.7;18.5
20-07-2021 14:00;19.2;19.7;18.7
20-07-2021 15:00;19;20.2;18.5
20-07-2021 16:00;19.8;20.3;19.3
20-07-2021 17:00;18.9;19.4;18.6
20-07-2021 18:00;18.7;18.9;18.5
20-07-2021 19:00;18.3;18.6;18.1
20-07-2021 20:00;17.9;18.1;17.6
20-07-2021 21:00;17.1;17.8;16.5
20-07-2021 22:00;16.3;16.9;15.9
20-07-2021 23:00;15.8;16.3;15.6
21-07-2021 00:00;15.6;15.8;15.3
21-07-2021 01:00;15.6;16;15.4
21-07-2021 02:00;15.4;15.6;15.2
21-07-2021 03:00;14.9;15.2;14.8
21-07-2021 04:00;15;15.1;14.9
21-07-2021 05:00;15.3;15.4;15
21-07-2021 06:00;15.5;15.9;15.2
21-07-2021 07:00;15.6;16.2;15.2
21-07-2021 08:00;16.8;17.7;16.1
21-07-2021 09:00;17.6;18;16.9
21-07-2021 10:00;18.5;19.6;17.1
21-07-2021 11:00;19.1;19.7;18.5
21-07-2021 12:00;19.2;19.8;18.6
21-07-2021 13:00;19.6;20;19.2
21-07-2021 14:00;19.6;20.5;19.1
21-07-2021 15:00;19.9;20.6;19.2
21-07-2021 16:00;19.5;20.2;19
21-07-2021 17:00;19.6;20.2;18.9
21-07-2021 18:00;18.7;19;18.3
21-07-2021 19:00;17.8;18.3;17.2
21-07-2021 20:00;16.1;17.2;14
21-07-2021 21:00;13.7;14.3;12.6
21-07-2021 22:00;12.3;12.8;11.6
21-07-2021 23:00;11.5;12;10.8
22-07-2021 00:00;11;11.6;10.8
22-07-2021 01:00;10.4;10.8;10.1
22-07-2021 02:00;10.2;10.6;9.6
22-07-2021 03:00;9.9;10.3;9.5
22-07-2021 04:00;10.4;11;9.8
22-07-2021 05:00;12.2;12.8;11.1
22-07-2021 06:00;13.8;14.7;12.9
22-07-2021 07:00;16.2;18;14.6
22-07-2021 08:00;18.5;19.1;17.7
22-07-2021 09:00;19.6;20.5;18.5
22-07-2021 10:00;19.6;20.5;19.1
22-07-2021 11:00;19.7;20.3;19.5
22-07-2021 12:00;20;20.4;19.6
22-07-2021 13:00;20.4;20.9;20.1
22-07-2021 14:00;20.9;21.3;20.5
22-07-2021 15:00;21.2;21.8;20.6
22-07-2021 16:00;21;21.6;20.7
22-07-2021 17:00;20.3;21.2;19.4
22-07-2021 18:00;18.9;19.4;18.5
22-07-2021 19:00;17.9;18.6;17.3
22-07-2021 20:00;15.8;17.7;14.1
22-07-2021 21:00;13.5;14.2;12.7
22-07-2021 22:00;12.2;13.1;11.6
22-07-2021 23:00;11.4;11.7;10.7
23-07-2021 00:00;10.6;10.9;10.3
23-07-2021 01:00;10.7;11.1;10.2
23-07-2021 02:00;10.6;11.5;10.2
23-07-2021 03:00;10.6;11.2;10.1
23-07-2021 04:00;12.8;14.2;10.4
23-07-2021 05:00;14.7;15.2;14
23-07-2021 06:00;16.2;16.9;15.1
23-07-2021 07:00;17.6;18.2;16.8
23-07-2021 08:00;18.3;19;17.5
23-07-2021 09:00;19.1;20.1;18.3
23-07-2021 10:00;20;20.9;19.2
23-07-2021 11:00;20.7;22.2;19.6
23-07-2021 12:00;21.2;22.2;20.1
23-07-2021 13:00;22;22.9;21.2
23-07-2021 14:00;22.2;23.1;21.2
23-07-2021 15:00;21.8;22.5;21.1
23-07-2021 16:00;21;21.5;20.7
23-07-2021 17:00;20.4;20.8;20
23-07-2021 18:00;19.6;20;19
23-07-2021 19:00;18.5;19.2;17.8
23-07-2021 20:00;16.7;17.9;15.3
23-07-2021 21:00;14.3;15.3;13.7
23-07-2021 22:00;13.5;13.9;13
23-07-2021 23:00;12.8;13.2;12.4
24-07-2021 00:00;12.4;12.8;12.1
24-07-2021 01:00;12;12.3;11.7
24-07-2021 02:00;11.9;12.2;11.6
24-07-2021 03:00;11.7;12.2;11.3
24-07-2021 04:00;11.7;12.4;11
24-07-2021 05:00;12.9;14.1;11.7
24-07-2021 06:00;16.5;18;14.1
24-07-2021 07:00;19.9;20.9;18
24-07-2021 08:00;21;21.4;20.6
24-07-2021 09:00;21.7;23.2;20.9
24-07-2021 10:00;23.2;23.8;22.6
24-07-2021 11:00;23.5;23.9;23.2
24-07-2021 12:00;24;24.6;23.2
24-07-2021 13:00;24.7;25.1;24.2
24-07-2021 14:00;25.1;25.5;24.7
24-07-2021 15:00;25;25.3;24.7
24-07-2021 16:00;24.6;25.2;24.3
24-07-2021 17:00;24;24.5;23.6
24-07-2021 18:00;23.3;23.7;22.8
24-07-2021 19:00;22;22.8;21.3
24-07-2021 20:00;20.7;21.4;20.1
24-07-2021 21:00;19.5;20.2;18.9
24-07-2021 22:00;18.6;18.9;18.2
24-07-2021 23:00;18.2;18.3;18
25-07-2021 00:00;18;18.2;17.7
25-07-2021 01:00;17.6;17.9;17.5
25-07-2021 02:00;17.6;17.7;17.4
25-07-2021 03:00;17.6;17.8;17.4
25-07-2021 04:00;17.6;17.7;17.5
25-07-2021 05:00;18.1;18.4;17.7
25-07-2021 06:00;18.8;19.3;18.3
25-07-2021 07:00;19.7;20.3;19.2
25-07-2021 08:00;20.6;21;20.3
25-07-2021 09:00;21.5;22.2;21
25-07-2021 10:00;22.6;23.6;22.1
25-07-2021 11:00;23.6;24.3;23.2
25-07-2021 12:00;24.4;25.2;23.6
25-07-2021 13:00;25.3;25.7;24.7
25-07-2021 14:00;25.6;26.1;25.3
25-07-2021 15:00;25.4;25.8;25
25-07-2021 16:00;24.9;25.6;24.2
25-07-2021 17:00;24;24.5;23.6
25-07-2021 18:00;23.1;23.8;22.6
25-07-2021 19:00;22.1;22.7;21.4
25-07-2021 20:00;21;21.5;20.6
25-07-2021 21:00;20.2;20.6;19.8
25-07-2021 22:00;19.8;20;19.7
25-07-2021 23:00;19.7;19.9;19.5
26-07-2021 00:00;19.2;19.6;18.9
26-07-2021 01:00;19;19.1;18.9
26-07-2021 02:00;18.9;19;18.8
26-07-2021 03:00;19;19.2;18.9
26-07-2021 04:00;19.1;19.2;19
26-07-2021 05:00;19.4;19.7;19.1
26-07-2021 06:00;20.3;21.1;19.7
26-07-2021 07:00;21.3;21.5;21.1
26-07-2021 08:00;22;22.6;21.4
26-07-2021 09:00;23.2;23.6;22.6
26-07-2021 10:00;24.4;25.1;23.6
26-07-2021 11:00;26.4;26.9;25.1
26-07-2021 12:00;26.8;28.1;25.8
26-07-2021 13:00;26.8;27.6;25.7
26-07-2021 14:00;24.5;25.7;23.6
26-07-2021 15:00;26.1;26.7;24.6
26-07-2021 16:00;26.4;26.8;25.7
26-07-2021 17:00;25.8;26.3;25.3
26-07-2021 18:00;24.8;25.4;23.8
26-07-2021 19:00;23;23.8;22.2
26-07-2021 20:00;21.3;22.2;20.6
26-07-2021 21:00;20.9;21.5;20.4
26-07-2021 22:00;20.3;20.6;19.9
26-07-2021 23:00;20.1;20.5;19.8
