HourUTC;HourDK;PriceArea;mFRRUpActBal;mFRRDownActBal;mFRRUpActSpec;mFRRDownActSpec;ImbalanceMWh;ImbalancePriceDKK;BalancingPowerPriceUpEUR;BalancingPowerPriceUpDKK;BalancingPowerPriceDownEUR;BalancingPowerPriceDownDKK;ImbalancePriceEUR
2020-12-31 23:00;2021-01-01 00:00;DK2;0,000000;-11,900000;;;;137,649994;50,879787;378,510010;18,503084;137,649994;18,503084
2021-01-01 00:00;2021-01-01 01:00;DK2;0,000000;0,000000;;;;358,570007;48,199429;358,570007;48,199429;358,570007;48,199429
2021-01-01 01:00;2021-01-01 02:00;DK2;0,000000;0,000000;;;;332,450012;44,688343;332,450012;44,688343;332,450012;44,688343
2021-01-01 02:00;2021-01-01 03:00;DK2;0,000000;0,000000;;;;319,350006;42,927425;319,350006;42,927425;319,350006;42,927425
2021-01-01 03:00;2021-01-01 04:00;DK2;0,000000;0,000000;;;;300,529999;40,397617;300,529999;40,397617;300,529999;40,397617
2021-01-01 04:00;2021-01-01 05:00;DK2;0,000000;0,000000;;;;299,119995;40,208084;299,119995;40,208084;299,119995;40,208084
2021-01-01 05:00;2021-01-01 06:00;DK2;0,000000;0,000000;;;;294,869995;39,636795;294,869995;39,636795;294,869995;39,636795
2021-01-01 06:00;2021-01-01 07:00;DK2;0,000000;0,000000;;;;298,299988;40,097858;298,299988;40,097858;298,299988;40,097858
2021-01-01 07:00;2021-01-01 08:00;DK2;0,000000;0,000000;;;;307,079987;41,278076;307,079987;41,278076;307,079987;41,278076
2021-01-01 08:00;2021-01-01 09:00;DK2;0,000000;-61,099998;;;;156,250000;44,888634;333,940002;21,003321;156,250000;21,003321
2021-01-01 09:00;2021-01-01 10:00;DK2;0,000000;-59,099998;;;;178,580002;45,008266;334,829987;24,004946;178,580002;24,004946
2021-01-01 10:00;2021-01-01 11:00;DK2;0,000000;-91,199997;;;;171,139999;47,208744;351,200012;23,004852;171,139999;23,004852
2021-01-01 11:00;2021-01-01 12:00;DK2;0,000000;-76,000000;;;;218,509995;50,789726;377,839996;29,372387;218,509995;29,372387
2021-01-01 12:00;2021-01-01 13:00;DK2;0,000000;-55,000000;;;;226,149994;45,498905;338,480011;30,399366;226,149994;30,399366
2021-01-01 13:00;2021-01-01 14:00;DK2;0,000000;-50,799999;;;;228,919998;44,738079;332,820007;30,771713;228,919998;30,771713
2021-01-01 14:00;2021-01-01 15:00;DK2;0,000000;0,000000;;;;346,660004;46,598469;346,660004;46,598469;346,660004;46,598469
2021-01-01 15:00;2021-01-01 16:00;DK2;23,700001;0,000000;;;;581,270020;78,135040;581,270020;52,999611;394,279999;78,135040
2021-01-01 16:00;2021-01-01 17:00;DK2;19,100000;0,000000;;;;500,000000;67,210625;500,000000;60,271801;448,380005;67,210625
2021-01-01 17:00;2021-01-01 18:00;DK2;0,000000;0,000000;;;;450,980011;60,621296;450,980011;60,621296;450,980011;60,621296
2021-01-01 18:00;2021-01-01 19:00;DK2;0,000000;0,000000;;;;449,119995;60,371273;449,119995;60,371273;449,119995;60,371273
2021-01-01 19:00;2021-01-01 20:00;DK2;63,200001;0,000000;;;;499,000000;67,076202;499,000000;57,411316;427,100006;67,076202
2021-01-01 20:00;2021-01-01 21:00;DK2;77,900002;0,000000;;;;589,159973;79,195625;589,159973;53,870659;400,760010;79,195625
2021-01-01 21:00;2021-01-01 22:00;DK2;111,800003;0,000000;;;;737,619995;99,151802;737,619995;53,460674;397,709991;99,151802
2021-01-01 22:00;2021-01-01 23:00;DK2;138,000000;0,000000;;;;800,000000;107,537003;800,000000;49,729141;369,950012;107,537003
2021-01-01 23:00;2021-01-02 00:00;DK2;16,000000;0,000000;;;;450,000000;60,489563;450,000000;46,699287;347,410004;60,489563
2021-01-02 00:00;2021-01-02 01:00;DK2;23,600000;0,000000;;;;500,000000;67,210625;500,000000;42,438133;315,709991;67,210625
2021-01-02 01:00;2021-01-02 02:00;DK2;0,000000;0,000000;;;;440,000000;59,145351;440,000000;41,097954;305,739990;59,145351
2021-01-02 02:00;2021-01-02 03:00;DK2;0,000000;0,000000;;;;416,640015;56,005268;416,640015;40,007797;297,630005;56,005268
2021-01-02 03:00;2021-01-02 04:00;DK2;0,000000;0,000000;;;;410,899994;55,233692;410,899994;37,557297;279,399994;55,233692
2021-01-02 04:00;2021-01-02 05:00;DK2;0,000000;0,000000;;;;290,190002;39,007702;290,190002;39,007702;290,190002;39,007702
2021-01-02 05:00;2021-01-02 06:00;DK2;0,000000;0,000000;;;;148,809998;42,098045;313,179993;20,003225;148,809998;20,003225
2021-01-02 06:00;2021-01-02 07:00;DK2;0,000000;-56,599998;;;;152,789993;44,967941;334,529999;20,538223;152,789993;20,538223
2021-01-02 07:00;2021-01-02 08:00;DK2;0,000000;-93,800003;;;;163,699997;48,458858;360,500000;22,004759;163,699997;22,004759
2021-01-02 08:00;2021-01-02 09:00;DK2;0,000000;-143,699997;;;;163,699997;52,010269;386,920013;22,004759;163,699997;22,004759
2021-01-02 09:00;2021-01-02 10:00;DK2;0,000000;-73,800003;;;;163,699997;52,010269;386,920013;22,004759;163,699997;22,004759
2021-01-02 10:00;2021-01-02 11:00;DK2;0,000000;0,000000;;;;388,029999;52,159477;388,029999;52,159477;388,029999;52,159477
2021-01-02 11:00;2021-01-02 12:00;DK2;0,000000;-46,400002;;;;220,309998;55,960911;416,309998;29,614346;220,309998;29,614346
2021-01-02 12:00;2021-01-02 13:00;DK2;0,000000;0,000000;;;;386,920013;52,010269;386,920013;52,010269;386,920013;52,010269
2021-01-02 13:00;2021-01-02 14:00;DK2;0,000000;0,000000;;;;377,170013;50,699661;377,170013;50,699661;377,170013;50,699661
2021-01-02 14:00;2021-01-02 15:00;DK2;65,199997;0,000000;;;;600,000000;80,652748;600,000000;53,460674;397,709991;80,652748
2021-01-02 15:00;2021-01-02 16:00;DK2;0,000000;0,000000;;;;446,369995;60,001614;446,369995;60,001614;446,369995;60,001614
2021-01-02 16:00;2021-01-02 17:00;DK2;0,000000;0,000000;;;;461,320007;62,011211;461,320007;62,011211;461,320007;62,011211
2021-01-02 17:00;2021-01-02 18:00;DK2;0,000000;0,000000;;;;469,359985;63,091957;469,359985;63,091957;469,359985;63,091957
2021-01-02 18:00;2021-01-02 19:00;DK2;0,000000;0,000000;;;;462,589996;62,181927;462,589996;62,181927;462,589996;62,181927
2021-01-02 19:00;2021-01-02 20:00;DK2;0,000000;0,000000;;;;446,670013;60,041939;446,670013;60,041939;446,670013;60,041939
2021-01-02 20:00;2021-01-02 21:00;DK2;0,000000;0,000000;;;;409,459991;55,040123;409,459991;55,040123;409,459991;55,040123
2021-01-02 21:00;2021-01-02 22:00;DK2;0,000000;0,000000;;;;388,779999;52,260292;388,779999;52,260292;388,779999;52,260292
2021-01-02 22:00;2021-01-02 23:00;DK2;0,000000;0,000000;;;;360,500000;48,458858;360,500000;48,458858;360,500000;48,458858
2021-01-02 23:00;2021-01-03 00:00;DK2;0,000000;0,000000;;;;343,089996;46,118587;343,089996;46,118587;343,089996;46,118587
2021-01-03 00:00;2021-01-03 01:00;DK2;0,000000;0,000000;;;;309,459991;41,598000;309,459991;41,598000;309,459991;41,598000
2021-01-03 01:00;2021-01-03 02:00;DK2;0,000000;0,000000;;;;276,869995;37,217213;276,869995;37,217213;276,869995;37,217213
2021-01-03 02:00;2021-01-03 03:00;DK2;0,000000;0,000000;;;;261,760010;35,186108;261,760010;35,186108;261,760010;35,186108
2021-01-03 03:00;2021-01-03 04:00;DK2;0,000000;0,000000;;;;183,410004;24,654202;183,410004;24,654202;183,410004;24,654202
2021-01-03 04:00;2021-01-03 05:00;DK2;0,000000;0,000000;;;;177,460007;23,854395;177,460007;23,854395;177,460007;23,854395
2021-01-03 05:00;2021-01-03 06:00;DK2;0,000000;0,000000;;;;178,949997;24,054682;178,949997;24,054682;178,949997;24,054682
2021-01-03 06:00;2021-01-03 07:00;DK2;0,000000;0,000000;;;;171,139999;24,804752;184,529999;23,004852;171,139999;23,004852
2021-01-03 07:00;2021-01-03 08:00;DK2;0,000000;0,000000;;;;163,699997;24,974123;185,789993;22,004759;163,699997;22,004759
2021-01-03 08:00;2021-01-03 09:00;DK2;0,000000;0,000000;;;;163,699997;25,654295;190,850006;22,004759;163,699997;22,004759
2021-01-03 09:00;2021-01-03 10:00;DK2;0,000000;0,000000;;;;163,699997;26,005135;193,460007;22,004759;163,699997;22,004759
2021-01-03 10:00;2021-01-03 11:00;DK2;0,000000;0,000000;;;;163,699997;26,895004;200,080002;22,004759;163,699997;22,004759
2021-01-03 11:00;2021-01-03 12:00;DK2;0,000000;0,000000;;;;152,389999;25,874746;192,490005;20,484455;152,389999;20,484455
2021-01-03 12:00;2021-01-03 13:00;DK2;0,000000;0,000000;;;;149,240005;25,834419;192,190002;20,061028;149,240005;20,061028
2021-01-03 13:00;2021-01-03 14:00;DK2;0,000000;-15,700000;;;;149,240005;26,025297;193,610001;20,061028;149,240005;20,061028
2021-01-03 14:00;2021-01-03 15:00;DK2;0,000000;0,000000;;;;152,789993;26,505182;197,179993;20,538223;152,789993;20,538223
2021-01-03 15:00;2021-01-03 16:00;DK2;0,000000;0,000000;;;;171,139999;33,275982;247,550003;23,004852;171,139999;23,004852
2021-01-03 16:00;2021-01-03 17:00;DK2;0,000000;0,000000;;;;327,089996;43,967846;327,089996;43,967846;327,089996;43,967846
2021-01-03 17:00;2021-01-03 18:00;DK2;0,000000;0,000000;;;;322,549988;43,357574;322,549988;43,357574;322,549988;43,357574
2021-01-03 18:00;2021-01-03 19:00;DK2;0,000000;0,000000;;;;207,740005;27,924671;207,740005;27,924671;207,740005;27,924671
2021-01-03 19:00;2021-01-03 20:00;DK2;0,000000;0,000000;;;;182,300003;27,565765;205,070007;24,504993;182,300003;24,504993
2021-01-03 20:00;2021-01-03 21:00;DK2;0,000000;0,000000;;;;178,580002;27,045555;201,199997;24,004946;178,580002;24,004946
2021-01-03 21:00;2021-01-03 22:00;DK2;0,000000;0,000000;;;;178,580002;26,185259;194,800003;24,004946;178,580002;24,004946
2021-01-03 22:00;2021-01-03 23:00;DK2;0,000000;0,000000;;;;185,419998;24,924389;185,419998;24,924389;185,419998;24,924389
2021-01-03 23:00;2021-01-04 00:00;DK2;0,000000;0,000000;;;;148,809998;24,669598;183,490005;20,006990;148,809998;20,006990
2021-01-04 00:00;2021-01-04 01:00;DK2;0,000000;0,000000;;;;148,809998;24,059210;178,949997;20,006990;148,809998;20,006990
2021-01-04 01:00;2021-01-04 02:00;DK2;0,000000;0,000000;;;;142,130005;23,888464;177,679993;19,108889;142,130005;19,108889
2021-01-04 02:00;2021-01-04 03:00;DK2;0,000000;0,000000;;;;142,130005;24,039043;178,800003;19,108889;142,130005;19,108889
2021-01-04 03:00;2021-01-04 04:00;DK2;0,000000;0,000000;;;;149,240005;24,588930;182,889999;20,064804;149,240005;20,064804
2021-01-04 04:00;2021-01-04 05:00;DK2;0,000000;0,000000;;;;171,139999;25,850039;192,270004;23,009182;171,139999;23,009182
2021-01-04 05:00;2021-01-04 06:00;DK2;0,000000;0,000000;;;;178,580002;28,220331;209,899994;24,009464;178,580002;24,009464
2021-01-04 06:00;2021-01-04 07:00;DK2;37,599998;0,000000;;;;520,229980;69,943130;520,229980;49,778835;370,250000;69,943130
2021-01-04 07:00;2021-01-04 08:00;DK2;276,799988;0,000000;;;;1573,819946;211,594666;1573,819946;54,440098;404,920013;211,594666
2021-01-04 08:00;2021-01-04 09:00;DK2;178,000000;0,000000;;;;1573,819946;211,594666;1573,819946;55,710617;414,369995;211,594666
2021-01-04 09:00;2021-01-04 10:00;DK2;13,700000;0,000000;;;;500,000000;67,223274;500,000000;55,820862;415,190002;67,223274
2021-01-04 10:00;2021-01-04 11:00;DK2;0,000000;0,000000;;;;433,570007;58,291992;433,570007;58,291992;433,570007;58,291992
2021-01-04 11:00;2021-01-04 12:00;DK2;0,000000;0,000000;;;;427,989990;57,541779;427,989990;57,541779;427,989990;57,541779
2021-01-04 12:00;2021-01-04 13:00;DK2;0,000000;0,000000;;;;446,440002;60,022320;446,440002;56,550907;420,619995;60,022320
2021-01-04 13:00;2021-01-04 14:00;DK2;0,000000;0,000000;;;;447,109985;60,112396;447,109985;58,012341;431,489990;60,112396
2021-01-04 14:00;2021-01-04 15:00;DK2;10,500000;0,000000;;;;450,000000;60,500946;450,000000;58,051331;431,779999;60,500946
2021-01-04 15:00;2021-01-04 16:00;DK2;11,000000;0,000000;;;;453,880005;61,022602;453,880005;60,522461;450,160004;61,022602
2021-01-04 16:00;2021-01-04 17:00;DK2;11,000000;0,000000;;;;491,089996;66,025360;491,089996;65,244225;485,279999;66,025360
2021-01-04 17:00;2021-01-04 18:00;DK2;11,000000;0,000000;;;;491,089996;66,025360;491,089996;60,072063;446,809998;66,025360
2021-01-04 18:00;2021-01-04 19:00;DK2;10,500000;0,000000;;;;470,000000;63,189880;470,000000;53,750385;399,790009;63,189880
2021-01-04 19:00;2021-01-04 20:00;DK2;0,000000;0,000000;;;;372,040009;50,019493;372,040009;37,694778;280,369995;50,019493
2021-01-04 20:00;2021-01-04 21:00;DK2;0,000000;0,000000;;;;319,790009;42,994663;319,790009;38,504147;286,390015;42,994663
2021-01-04 21:00;2021-01-04 22:00;DK2;0,000000;0,000000;;;;260,420013;35,012569;260,420013;30,961697;230,289993;35,012569
2021-01-04 22:00;2021-01-04 23:00;DK2;0,000000;0,000000;;;;222,330002;29,891502;222,330002;27,359873;203,500000;29,891502
2021-01-04 23:00;2021-01-05 00:00;DK2;0,000000;0,000000;;;;206,850006;27,807278;206,850006;27,807278;206,850006;27,807278
2021-01-05 00:00;2021-01-05 01:00;DK2;0,000000;0,000000;;;;204,169998;27,447001;204,169998;27,447001;204,169998;27,447001
2021-01-05 01:00;2021-01-05 02:00;DK2;0,000000;0,000000;;;;201,419998;27,077312;201,419998;27,077312;201,419998;27,077312
2021-01-05 02:00;2021-01-05 03:00;DK2;0,000000;0,000000;;;;208,259995;27,996828;208,259995;27,137806;201,869995;27,996828
2021-01-05 03:00;2021-01-05 04:00;DK2;0,000000;0,000000;;;;208,259995;27,996828;208,259995;27,787113;206,699997;27,996828
2021-01-05 04:00;2021-01-05 05:00;DK2;0,000000;0,000000;;;;234,300003;31,497438;234,300003;29,807627;221,729996;31,497438
2021-01-05 05:00;2021-01-05 06:00;DK2;0,000000;0,000000;;;;275,209991;36,997055;275,209991;35,776413;266,130005;36,997055
2021-01-05 06:00;2021-01-05 07:00;DK2;0,000000;0,000000;;;;402,690002;54,134460;402,690002;53,634373;398,970001;54,134460
2021-01-05 07:00;2021-01-05 08:00;DK2;10,500000;0,000000;;;;497,269989;66,849045;497,269989;59,994354;446,279999;66,849045
2021-01-05 08:00;2021-01-05 09:00;DK2;11,000000;0,000000;;;;497,269989;66,849045;497,269989;60,113998;447,170013;66,849045
2021-01-05 09:00;2021-01-05 10:00;DK2;57,299999;0,000000;;;;520,659973;69,993416;520,659973;61,174667;455,059998;69,993416
2021-01-05 10:00;2021-01-05 11:00;DK2;88,300003;0,000000;;;;600,000000;80,659256;600,000000;62,454460;464,579987;80,659256
2021-01-05 11:00;2021-01-05 12:00;DK2;91,000000;0,000000;;;;600,000000;80,659256;600,000000;61,474453;457,290009;80,659256
2021-01-05 12:00;2021-01-05 13:00;DK2;91,000000;0,000000;;;;647,109985;86,992348;647,109985;62,283733;463,309998;86,992348
2021-01-05 13:00;2021-01-05 14:00;DK2;89,000000;0,000000;;;;647,109985;86,992348;647,109985;62,033688;461,450012;86,992348
2021-01-05 14:00;2021-01-05 15:00;DK2;59,400002;0,000000;;;;562,309998;75,592506;562,309998;62,504200;464,950012;75,592506
2021-01-05 15:00;2021-01-05 16:00;DK2;60,000000;0,000000;;;;557,849976;74,992943;557,849976;64,254509;477,970001;74,992943
2021-01-05 16:00;2021-01-05 17:00;DK2;59,000000;0,000000;;;;557,849976;74,992943;557,849976;65,593452;487,929993;74,992943
2021-01-05 17:00;2021-01-05 18:00;DK2;68,000000;0,000000;;;;647,109985;86,992348;647,109985;60,124752;447,250000;86,992348
2021-01-05 18:00;2021-01-05 19:00;DK2;35,000000;0,000000;;;;647,109985;86,992348;647,109985;54,654713;406,559998;86,992348
2021-01-05 19:00;2021-01-05 20:00;DK2;76,500000;0,000000;;;;647,109985;86,992348;647,109985;40,775944;303,320007;86,992348
2021-01-05 20:00;2021-01-05 21:00;DK2;39,000000;0,000000;;;;647,109985;86,992348;647,109985;39,595627;294,540009;86,992348
2021-01-05 21:00;2021-01-05 22:00;DK2;15,300000;0,000000;;;;479,510010;64,461533;479,510010;32,056675;238,460007;64,461533
2021-01-05 22:00;2021-01-05 23:00;DK2;0,000000;0,000000;;;;290,079987;38,996059;290,079987;29,206717;217,259995;38,996059
2021-01-05 23:00;2021-01-06 00:00;DK2;9,600000;0,000000;;;;260,329987;34,993885;260,329987;29,825386;221,880005;34,993885
2021-01-06 00:00;2021-01-06 01:00;DK2;10,000000;0,000000;;;;260,329987;34,993885;260,329987;28,715067;213,619995;34,993885
2021-01-06 01:00;2021-01-06 02:00;DK2;10,000000;0,000000;;;;260,329987;34,993885;260,329987;28,104795;209,080002;34,993885
2021-01-06 02:00;2021-01-06 03:00;DK2;10,000000;0,000000;;;;252,889999;33,993790;252,889999;27,975750;208,119995;33,993790
2021-01-06 03:00;2021-01-06 04:00;DK2;9,600000;0,000000;;;;275,209991;36,994072;275,209991;28,154531;209,449997;36,994072
2021-01-06 04:00;2021-01-06 05:00;DK2;0,000000;0,000000;;;;275,209991;36,994072;275,209991;28,994663;215,699997;36,994072
2021-01-06 05:00;2021-01-06 06:00;DK2;0,000000;0,000000;;;;297,519989;39,993011;297,519989;30,715256;228,500000;39,993011
2021-01-06 06:00;2021-01-06 07:00;DK2;0,000000;0,000000;;;;297,519989;39,993011;297,519989;35,534256;264,350006;39,993011
2021-01-06 07:00;2021-01-06 08:00;DK2;44,599998;0,000000;;;;520,659973;69,987770;520,659973;39,173042;291,420013;69,987770
2021-01-06 08:00;2021-01-06 09:00;DK2;26,500000;0,000000;;;;520,659973;69,987770;520,659973;41,872219;311,500000;69,987770
2021-01-06 09:00;2021-01-06 10:00;DK2;30,100000;0,000000;;;;491,429993;66,058632;491,429993;46,062130;342,670013;66,058632
2021-01-06 10:00;2021-01-06 11:00;DK2;44,400002;0,000000;;;;542,969971;72,986702;542,969971;45,262321;336,720001;72,986702
2021-01-06 11:00;2021-01-06 12:00;DK2;45,000000;0,000000;;;;570,309998;76,661781;570,309998;46,201927;343,709991;76,661781
2021-01-06 12:00;2021-01-06 13:00;DK2;45,000000;0,000000;;;;570,510010;76,688667;570,510010;47,341820;352,190002;76,688667
2021-01-06 13:00;2021-01-06 14:00;DK2;79,199997;0,000000;;;;571,940002;76,880890;571,940002;51,300526;381,640015;76,880890
2021-01-06 14:00;2021-01-06 15:00;DK2;86,400002;0,000000;;;;571,780029;76,859383;571,780029;54,890919;408,350006;76,859383
2021-01-06 15:00;2021-01-06 16:00;DK2;92,800003;0,000000;;;;595,039978;79,986023;595,039978;58,389904;434,380005;79,986023
2021-01-06 16:00;2021-01-06 17:00;DK2;183,000000;0,000000;;;;906,859985;121,901253;906,859985;59,919617;445,760010;121,901253
2021-01-06 17:00;2021-01-06 18:00;DK2;148,399994;0,000000;;;;788,429993;105,981743;788,429993;55,659805;414,070007;105,981743
2021-01-06 18:00;2021-01-06 19:00;DK2;95,900002;0,000000;;;;624,789978;83,985054;624,789978;50,241287;373,760010;83,985054
2021-01-06 19:00;2021-01-06 20:00;DK2;72,000000;0,000000;;;;624,789978;83,985054;624,789978;39,833050;296,329987;83,985054
2021-01-06 20:00;2021-01-06 21:00;DK2;74,599998;0,000000;;;;624,789978;83,985054;624,789978;39,923111;297,000000;83,985054
2021-01-06 21:00;2021-01-06 22:00;DK2;49,200001;0,000000;;;;483,470001;64,988640;483,470001;38,693157;287,850006;64,988640
2021-01-06 22:00;2021-01-06 23:00;DK2;56,000000;0,000000;;;;483,470001;64,988640;483,470001;32,494991;241,740005;64,988640
2021-01-06 23:00;2021-01-07 00:00;DK2;126,199997;0,000000;;;;639,320007;85,939346;639,320007;43,074524;320,440002;85,939346
2021-01-07 00:00;2021-01-07 01:00;DK2;75,500000;0,000000;;;;438,859985;58,992901;438,859985;40,895527;304,230011;58,992901
2021-01-07 01:00;2021-01-07 02:00;DK2;0,000000;0,000000;;;;320,609985;43,097378;320,609985;39,185665;291,510010;43,097378
2021-01-07 02:00;2021-01-07 03:00;DK2;0,000000;0,000000;;;;295,899994;39,775784;295,899994;39,775784;295,899994;39,775784
2021-01-07 03:00;2021-01-07 04:00;DK2;0,000000;0,000000;;;;271,500000;41,274601;307,049988;36,495861;271,500000;36,495861
2021-01-07 04:00;2021-01-07 05:00;DK2;0,000000;-13,800000;;;;304,970001;45,534466;338,739990;40,994999;304,970001;40,994999
2021-01-07 05:00;2021-01-07 06:00;DK2;0,000000;0,000000;;;;416,320007;55,963005;416,320007;55,963005;416,320007;55,963005
2021-01-07 06:00;2021-01-07 07:00;DK2;0,000000;0,000000;;;;504,320007;67,792236;504,320007;67,792236;504,320007;67,792236
2021-01-07 07:00;2021-01-07 08:00;DK2;0,000000;0,000000;;;;643,489990;86,499893;643,489990;86,499893;643,489990;86,499893
2021-01-07 08:00;2021-01-07 09:00;DK2;88,599998;0,000000;;;;632,260010;84,990318;632,260010;83,850410;623,780029;84,990318
2021-01-07 09:00;2021-01-07 10:00;DK2;91,900002;0,000000;;;;632,260010;84,990318;632,260010;82,429565;613,210022;84,990318
2021-01-07 10:00;2021-01-07 11:00;DK2;72,099998;0,000000;;;;642,869995;86,416550;642,869995;85,979675;639,619995;86,416550
2021-01-07 11:00;2021-01-07 12:00;DK2;60,200001;0,000000;;;;632,260010;84,990318;632,260010;84,699966;630,099976;84,990318
2021-01-07 12:00;2021-01-07 13:00;DK2;75,699997;0,000000;;;;632,260010;84,990318;632,260010;82,280350;612,099976;84,990318
2021-01-07 13:00;2021-01-07 14:00;DK2;67,800003;0,000000;;;;632,260010;84,990318;632,260010;78,610603;584,799988;84,990318
2021-01-07 14:00;2021-01-07 15:00;DK2;0,000000;0,000000;;;;606,739990;81,559845;606,739990;81,559845;606,739990;81,559845
2021-01-07 15:00;2021-01-07 16:00;DK2;0,000000;0,000000;;;;667,070007;89,669586;667,070007;89,669586;667,070007;89,669586
2021-01-07 16:00;2021-01-07 17:00;DK2;0,000000;0,000000;;;;357,040009;99,987900;743,830017;47,994408;357,040009;47,994408
2021-01-07 17:00;2021-01-07 18:00;DK2;0,000000;-38,200001;;;;357,040009;90,419670;672,650024;47,994408;357,040009;47,994408
2021-01-07 18:00;2021-01-07 19:00;DK2;0,000000;-41,400002;;;;357,040009;80,270729;597,150024;47,994408;357,040009;47,994408
2021-01-07 19:00;2021-01-07 20:00;DK2;0,000000;-31,900000;;;;357,040009;66,792130;496,880005;47,994408;357,040009;47,994408
2021-01-07 20:00;2021-01-07 21:00;DK2;0,000000;-13,800000;;;;352,049988;59,322239;441,309998;47,323635;352,049988;47,323635
2021-01-07 21:00;2021-01-07 22:00;DK2;0,000000;0,000000;;;;433,359985;58,253574;433,359985;58,253574;433,359985;58,253574
2021-01-07 22:00;2021-01-07 23:00;DK2;0,000000;0,000000;;;;388,649994;52,243523;388,649994;52,243523;388,649994;52,243523
2021-01-07 23:00;2021-01-08 00:00;DK2;0,000000;-1,000000;;;;297,579987;49,327003;366,839996;40,013985;297,579987;40,013985
2021-01-08 00:00;2021-01-08 01:00;DK2;0,000000;-5,000000;;;;274,149994;47,396091;352,480011;36,863480;274,149994;36,863480
2021-01-08 01:00;2021-01-08 02:00;DK2;0,000000;-5,000000;;;;260,380005;45,795963;340,579987;35,011902;260,380005;35,011902
2021-01-08 02:00;2021-01-08 03:00;DK2;0,000000;-5,000000;;;;260,380005;44,525272;331,130005;35,011902;260,380005;35,011902
2021-01-08 03:00;2021-01-08 04:00;DK2;0,000000;-4,800000;;;;267,820007;45,705872;339,910004;36,012318;267,820007;36,012318
2021-01-08 04:00;2021-01-08 05:00;DK2;0,000000;0,000000;;;;334,779999;50,347591;374,429993;45,016068;334,779999;45,016068
2021-01-08 05:00;2021-01-08 06:00;DK2;0,000000;0,000000;;;;401,730011;59,730534;444,209991;54,018475;401,730011;54,018475
2021-01-08 06:00;2021-01-08 07:00;DK2;0,000000;0,000000;;;;401,730011;79,588272;591,890015;54,018475;401,730011;54,018475
2021-01-08 07:00;2021-01-08 08:00;DK2;0,000000;0,000000;;;;398,309998;103,576759;770,289978;53,558605;398,309998;53,558605
2021-01-08 08:00;2021-01-08 09:00;DK2;0,000000;0,000000;;;;371,980011;107,837944;801,979980;50,018154;371,980011;50,018154
2021-01-08 09:00;2021-01-08 10:00;DK2;0,000000;0,000000;;;;357,100006;107,357903;798,409973;48,017319;357,100006;48,017319
2021-01-08 10:00;2021-01-08 11:00;DK2;18,600000;0,000000;;;;776,640015;104,430611;776,640015;104,296143;775,640015;104,430611
2021-01-08 11:00;2021-01-08 12:00;DK2;47,400002;0,000000;;;;744,280029;100,079330;744,280029;99,944870;743,280029;100,079330
2021-01-08 12:00;2021-01-08 13:00;DK2;20,700001;0,000000;;;;709,479980;95,399963;709,479980;95,303154;708,760010;95,399963
2021-01-08 13:00;2021-01-08 14:00;DK2;0,000000;0,000000;;;;357,100006;92,752357;689,789978;48,017319;357,100006;48,017319
2021-01-08 14:00;2021-01-08 15:00;DK2;0,000000;0,000000;;;;322,489990;95,453751;709,880005;43,363499;322,489990;43,363499
2021-01-08 15:00;2021-01-08 16:00;DK2;0,000000;-6,400000;;;;322,489990;95,032875;706,750000;43,363499;322,489990;43,363499
2021-01-08 16:00;2021-01-08 17:00;DK2;0,000000;-67,199997;;;;327,339996;110,039131;818,349976;44,015652;327,339996;44,015652
2021-01-08 17:00;2021-01-08 18:00;DK2;0,000000;-11,200000;;;;300,989990;99,985207;743,580017;40,472507;300,989990;40,472507
2021-01-08 18:00;2021-01-08 19:00;DK2;0,000000;-72,400002;;;;300,989990;80,147644;596,049988;40,472507;300,989990;40,472507
2021-01-08 19:00;2021-01-08 20:00;DK2;0,000000;-9,800000;;;;302,369995;64,261993;477,910004;40,658070;302,369995;40,658070
2021-01-08 20:00;2021-01-08 21:00;DK2;0,000000;-4,800000;;;;327,339996;59,450848;442,130005;44,015652;327,339996;44,015652
2021-01-08 21:00;2021-01-08 22:00;DK2;0,000000;0,000000;;;;260,380005;56,239830;418,250000;35,011902;260,380005;35,011902
2021-01-08 22:00;2021-01-08 23:00;DK2;0,000000;0,000000;;;;260,380005;51,767536;384,989990;35,011902;260,380005;35,011902
2021-01-08 23:00;2021-01-09 00:00;DK2;0,000000;0,000000;;;;376,859985;50,674339;376,859985;50,674339;376,859985;50,674339
2021-01-09 00:00;2021-01-09 01:00;DK2;0,000000;0,000000;;;;361,470001;48,604931;361,470001;48,604931;361,470001;48,604931
2021-01-09 01:00;2021-01-09 02:00;DK2;0,000000;0,000000;;;;357,149994;48,024044;357,149994;48,024044;357,149994;48,024044
2021-01-09 02:00;2021-01-09 03:00;DK2;0,000000;0,000000;;;;366,299988;49,254395;366,299988;49,254395;366,299988;49,254395
2021-01-09 03:00;2021-01-09 04:00;DK2;0,000000;0,000000;;;;369,130005;49,634930;369,130005;49,634930;369,130005;49,634930
2021-01-09 04:00;2021-01-09 05:00;DK2;0,000000;0,000000;;;;355,290009;47,773937;355,290009;47,773937;355,290009;47,773937
2021-01-09 05:00;2021-01-09 06:00;DK2;0,000000;0,000000;;;;334,760010;49,574421;368,679993;45,013378;334,760010;45,013378
2021-01-09 06:00;2021-01-09 07:00;DK2;0,000000;0,000000;;;;400,290009;53,824848;400,290009;53,824848;400,290009;53,824848
